"","percent_sector","SupportSetting","DH_GEOGRAPHY_NAME","ActivityProvision","ITEMVALUE","year"
"329",15.8802970729576,"Residential","SUNDERLAND","In House",10178,2003
"330",0,"Residential","TAMESIDE","In House",0,2003
"331",42.2592936505395,"Residential","TRAFFORD","In House",13198,2003
"332",22.1805382542947,"Residential","WAKEFIELD","In House",15313,2003
"333",34.6737441740031,"Residential","WALSALL","In House",13391,2003
"334",3.05311231393775,"Residential","WIGAN","In House",1444,2003
"335",11.5685274874671,"Residential","WIRRAL","In House",5446,2003
"336",24.4013549818946,"Residential","WOLVERHAMPTON","In House",10445,2003
"337",0,"Residential","BEDFORDSHIRE","In House",0,2003
"338",0.302668990186187,"Residential","BUCKINGHAMSHIRE","In House",132,2003
"339",1.99268991826775,"Residential","CAMBRIDGESHIRE","In House",1870,2003
"340",12.520238124891,"Residential","CHESHIRE","In House",10053,2003
"341",NA,"Residential","CORNWALL","In House",NA,2003
"342",46.4620668398573,"Residential","CUMBRIA","In House",42208,2003
"343",32.9200847229693,"Residential","DERBYSHIRE","In House",39167,2003
"344",19.7770246495176,"Residential","DEVON","In House",32037,2003
"345",24.5565749235474,"Residential","DORSET","In House",14454,2003
"346",25.7357512499672,"Residential","DURHAM","In House",29391,2003
"347",11.1338994929299,"Residential","EAST SUSSEX","In House",10803,2003
"348",16.1826110152375,"Residential","ESSEX","In House",29726,2003
"349",2.71618719028532,"Residential","GLOUCESTERSHIRE","In House",2294.28571428571,2003
"350",31.8867316357252,"Residential","HAMPSHIRE","In House",46495,2003
"351",0,"Residential","HERTFORDSHIRE","In House",0,2003
"352",56.7901234567901,"Residential","ISLES OF SCILLY","In House",460,2003
"353",10.8048780487805,"Residential","KENT","In House",26580,2003
"354",20.7944867643161,"Residential","LANCASHIRE","In House",54132,2003
"355",27.155841514201,"Residential","LEICESTERSHIRE","In House",25366,2003
"356",12.8152783741737,"Residential","LINCOLNSHIRE","In House",18205,2003
"357",23.5334174652956,"Residential","NORFOLK","In House",37669,2003
"358",45.5065190115106,"Residential","NORTH YORKSHIRE","In House",41709,2003
"359",33.2745669170627,"Residential","NORTHAMPTONSHIRE","In House",34728,2003
"360",17.0146716434458,"Residential","NORTHUMBERLAND","In House",13812,2003
"361",22.3738400868887,"Residential","NOTTINGHAMSHIRE","In House",30694,2003
"362",0.595238095238095,"Residential","OXFORDSHIRE","In House",286,2003
